"1 _ 1",,,,,"1 _ 2",,,,,"1 _ 3",,,,
"时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规"
"223.32","1233.832","1.938737","-.----","-1.278","186.66","1248.805","1.938775","-.----","-.----","200.82","1189.796","1.938775","-.----","-0.284"
"223.33","1233.832","1.938906","-.----","-1.278","186.67","1248.9","1.938937","-.----","-.----","200.83","1189.915","1.938937","-.----","-0.284"
"223.34","1233.864","1.939075","-.----","-1.278","186.68","1248.94","1.939106","-.----","-.----","200.84","1189.995","1.939106","-.----","-0.284"
"223.35","1233.911","1.939244","-.----","-1.278","186.69","1248.972","1.939269","-.----","-.----","200.85","1190.074","1.939269","-.----","-0.284"
"223.36","1233.959","1.939412","-.----","-1.278","186.7","1249.051","1.939438","-.----","-.----","200.86","1190.193","1.939438","-.----","-0.284"
"223.37","1234.023","1.939575","-.----","-1.278","186.71","1249.154","1.939606","-.----","-.----","200.87","1190.305","1.9396","-.----","-0.284"
"223.38","1234.086","1.939744","-.----","-1.278","186.72","1249.313","1.939769","-.----","-.----","200.88","1190.368","1.939775","-.----","-0.284"
"223.39","1234.158","1.939912","-.----","-1.278","186.73","1249.448","1.939937","-.----","-.----","200.89","1190.416","1.939937","-.----","-0.284"
"223.4","1234.285","1.940081","-.----","-1.278","186.74","1249.52","1.9401","-.----","-.----","200.9","1190.511","1.940106","-.----","-0.284"
"223.41","1234.444","1.94025","-.----","-1.278","186.75","1249.528","1.940269","-.----","-.----","200.91","1190.654","1.940275","-.----","-0.284"
"223.42","1234.563","1.940406","-.----","-1.278","186.76","1249.544","1.940437","-.----","-.----","200.92","1190.774","1.940437","-.----","-0.284"
"223.43","1234.587","1.940581","-.----","-1.278","186.77","1249.592","1.9406","-.----","-.----","200.93","1190.837","1.940606","-.----","-0.284"
"223.44","1234.563","1.940744","-.----","-1.278","186.78","1249.663","1.940762","-.----","-.----","200.94","1190.885","1.940775","-.----","-0.284"
"223.45","1234.603","1.940906","-.----","-1.278","186.79","1249.743","1.940931","-.----","-.----","200.95","1190.917","1.940944","-.----","-0.284"
"223.46","1234.762","1.941075","-.----","-1.278","186.8","1249.83","1.941094","-.----","-.----","200.96","1190.964","1.941112","-.----","-0.284"
"223.47","1234.984","1.941237","-.----","-1.278","186.81","1249.901","1.941262","-.----","-.----","200.97","1191.004","1.941275","-.----","-0.284"
"223.48","1235.191","1.941406","-.----","-1.278","186.82","1249.973","1.941431","-.----","-.----","200.98","1191.084","1.941444","-.----","-0.284"
"223.49","1235.286","1.941575","-.----","-1.278","186.83","1250.036","1.9416","-.----","-.----","200.99","1191.219","1.941612","-.----","-0.284"
"223.5","1235.278","1.941737","-.----","-1.278","186.84","1250.068","1.941769","-.----","-.----","201","1191.362","1.941781","-.----","-0.284"
"223.51","1235.263","1.941906","-.----","-1.278","186.85","1250.108","1.941931","-.----","-.----","201.01","1191.505","1.941944","-.----","-0.284"
"223.52","1235.35","1.942069","-.----","-1.278","186.86","1250.156","1.9421","-.----","-.----","201.02","1191.68","1.942112","-.----","-0.284"
"223.53","1235.493","1.942237","-.----","-1.278","186.87","1250.299","1.942269","-.----","-.----","201.03","1191.847","1.942275","-.----","-0.284"
"223.54","1235.604","1.9424","-.----","-1.278","186.88","1250.482","1.942431","-.----","-.----","201.04","1191.942","1.942444","-.----","-0.284"
"223.55","1235.652","1.942569","-.----","-1.278","186.89","1250.625","1.942606","-.----","-.----","201.05","1191.958","1.942612","-.----","-0.284"
"223.56","1235.66","1.942737","-.----","-1.278","186.9","1250.672","1.942769","-.----","-.----","201.06","1191.934","1.942775","-.----","-0.284"
"223.57","1235.684","1.942906","-.----","-1.278","186.91","1250.696","1.942937","-.----","-.----","201.07","1191.934","1.942944","-.----","-0.284"
"223.58","1235.771","1.943069","-.----","-1.278","186.92","1250.744","1.943106","-.----","-.----","201.08","1191.99","1.943106","-.----","-0.284"
"223.59","1235.93","1.943244","-.----","-1.278","186.93","1250.815","1.943275","-.----","-.----","201.09","1192.085","1.943275","-.----","-0.284"
"223.6","1236.073","1.943412","-.----","-1.278","186.94","1250.911","1.943437","-.----","-.----","201.1","1192.22","1.943437","-.----","-0.284"
"223.61","1236.169","1.943575","-.----","-1.278","186.95","1251.038","1.943606","-.----","-.----","201.11","1192.339","1.943606","-.----","-0.284"
"223.62","1236.177","1.943744","-.----","-1.278","186.96","1251.141","1.943769","-.----","-.----","201.12","1192.435","1.943769","-.----","-0.284"
"223.63","1236.177","1.943913","-.----","-1.278","186.97","1251.213","1.943937","-.----","-.----","201.13","1192.506","1.943937","-.----","-0.284"
"223.64","1236.216","1.944075","-.----","-1.278","186.98","1251.252","1.9441","-.----","-.----","201.14","1192.602","1.9441","-.----","-0.284"
"223.65","1236.264","1.944244","-.----","-1.278","186.99","1251.276","1.944269","-.----","-.----","201.15","1192.737","1.944269","-.----","-0.284"
"223.66","1236.312","1.944412","-.----","-1.278","187","1251.284","1.944431","-.----","-.----","201.16","1192.848","1.944438","-.----","-0.284"
"223.67","1236.383","1.944575","-.----","-1.278","187.01","1251.3","1.944594","-.----","-.----","201.17","1192.943","1.9446","-.----","-0.284"
"223.68","1236.518","1.944744","-.----","-1.278","187.02","1251.372","1.944762","-.----","-.----","201.18","1193.086","1.944769","-.----","-0.284"
"223.69","1236.661","1.944906","-.----","-1.278","187.03","1251.459","1.944937","-.----","-.----","201.19","1193.229","1.944937","-.----","-0.284"
"223.7","1236.749","1.945069","-.----","-1.278","187.04","1251.539","1.9451","-.----","-.----","201.2","1193.341","1.945106","-.----","-0.284"
"223.71","1236.804","1.945237","-.----","-1.278","187.05","1251.61","1.945269","-.----","-.----","201.21","1193.388","1.945275","-.----","-0.284"
"223.72","1236.876","1.945406","-.----","-1.278","187.06","1251.745","1.945431","-.----","-.----","201.22","1193.412","1.945444","-.----","-0.284"
"223.73","1236.971","1.945569","-.----","-1.278","187.07","1251.904","1.9456","-.----","-.----","201.23","1193.452","1.945606","-.----","-0.284"
"223.74","1237.059","1.945737","-.----","-1.278","187.08","1252.039","1.945769","-.----","-.----","201.24","1193.523","1.945775","-.----","-0.284"
"223.75","1237.098","1.9459","-.----","-1.278","187.09","1252.103","1.945937","-.----","-.----","201.25","1193.627","1.945944","-.----","-0.284"
"223.76","1237.146","1.946075","-.----","-1.278","187.1","1252.119","1.9461","-.----","-.----","201.26","1193.77","1.946112","-.----","-0.284"
"223.77","1237.273","1.946237","-.----","-1.278","187.11","1252.119","1.946269","-.----","-.----","201.27","1193.929","1.946275","-.----","-0.284"
"223.78","1237.432","1.946406","-.----","-1.278","187.12","1252.166","1.946437","-.----","-.----","201.28","1194.096","1.946444","-.----","-0.284"
"223.79","1237.543","1.946569","-.----","-1.278","187.13","1252.246","1.946606","-.----","-.----","201.29","1194.271","1.946612","-.----","-0.284"
"223.8","1237.567","1.946737","-.----","-1.278","187.14","1252.333","1.946775","-.----","-.----","201.3","1194.413","1.946775","-.----","-0.284"
"223.81","1237.551","1.946906","-.----","-1.278","187.15","1252.413","1.946937","-.----","-.----","201.31","1194.485","1.946944","-.----","-0.284"
"223.82","1237.575","1.947075","-.----","-1.278","187.16","1252.5","1.947106","-.----","-.----","201.32","1194.509","1.947106","-.----","-0.284"
"223.83","1237.639","1.947237","-.----","-1.278","187.17","1252.588","1.947275","-.----","-.----","201.33","1194.533","1.947275","-.----","-0.284"
"223.84","1237.71","1.947406","-.----","-1.278","187.18","1252.659","1.947437","-.----","-.----","201.34","1194.58","1.947437","-.----","-0.284"
"223.85","1237.806","1.947575","-.----","-1.278","187.19","1252.715","1.9476","-.----","-.----","201.35","1194.652","1.9476","-.----","-0.284"
"223.86","1237.925","1.947744","-.----","-1.278","187.2","1252.81","1.947769","-.----","-.----","201.36","1194.715","1.947769","-.----","-0.284"
"223.87","1238.044","1.947906","-.----","-1.278","187.21","1252.937","1.947937","-.----","-.----","201.37","1194.779","1.947937","-.----","-0.284"
"223.88","1238.131","1.948081","-.----","-1.278","187.22","1253.08","1.9481","-.----","-.----","201.38","1194.866","1.948106","-.----","-0.284"
"223.89","1238.179","1.948244","-.----","-1.278","187.23","1253.184","1.948269","-.----","-.----","201.39","1195.002","1.948269","-.----","-0.284"
"223.9","1238.251","1.948412","-.----","-1.278","187.24","1253.287","1.948431","-.----","-.----","201.4","1195.176","1.948444","-.----","-0.284"
"223.91","1238.37","1.948575","-.----","-1.278","187.25","1253.406","1.9486","-.----","-.----","201.41","1195.343","1.948606","-.----","-0.284"
"223.92","1238.481","1.948738","-.----","-1.278","187.26","1253.502","1.948769","-.----","-.----","201.42","1195.47","1.948775","-.----","-0.284"
"223.93","1238.561","1.948906","-.----","-1.278","187.27","1253.51","1.948931","-.----","-.----","201.43","1195.526","1.948944","-.----","-0.284"
"223.94","1238.616","1.949075","-.----","-1.278","187.28","1253.486","1.9491","-.----","-.----","201.44","1195.574","1.949106","-.----","-0.284"
"223.95","1238.64","1.949237","-.----","-1.278","187.29","1253.478","1.949262","-.----","-.----","201.45","1195.669","1.949275","-.----","-0.284"
"223.96","1238.672","1.949406","-.----","-1.278","187.3","1253.502","1.949431","-.----","-.----","201.46","1195.772","1.949444","-.----","-0.284"
"223.97","1238.767","1.949569","-.----","-1.278","187.31","1253.597","1.9496","-.----","-.----","201.47","1195.844","1.949606","-.----","-0.284"
"223.98","1238.91","1.949737","-.----","-1.278","187.32","1253.74","1.949762","-.----","-.----","201.48","1195.852","1.949775","-.----","-0.284"
"223.99","1239.045","1.949906","-.----","-1.278","187.33","1253.851","1.949937","-.----","-.----","201.49","1195.844","1.949944","-.----","-0.284"
"224","1239.093","1.950069","-.----","-1.278","187.34","1253.907","1.9501","-.----","-.----","201.5","1195.892","1.950112","-.----","-0.284"
"224.01","1239.069","1.950237","-.----","-1.278","187.35","1253.97","1.950269","-.----","-.----","201.51","1196.019","1.950275","-.----","-0.284"
"224.02","1239.022","1.9504","-.----","-1.278","187.36","1254.058","1.950437","-.----","-.----","201.52","1196.218","1.950444","-.----","-0.284"
"224.03","1239.061","1.950569","-.----","-1.278","187.37","1254.153","1.950606","-.----","-.----","201.53","1196.392","1.950612","-.----","-0.284"
"224.04","1239.188","1.950737","-.----","-1.278","187.38","1254.233","1.950775","-.----","-.----","201.54","1196.527","1.950775","-.----","-0.284"
"224.05","1239.371","1.9509","-.----","-1.278","187.39","1254.344","1.950938","-.----","-.----","201.55","1196.599","1.950938","-.----","-0.284"
"224.06","1239.522","1.951069","-.----","-1.278","187.4","1254.416","1.951106","-.----","-.----","201.56","1196.686","1.951106","-.----","-0.284"
"224.07","1239.618","1.951237","-.----","-1.278","187.41","1254.431","1.951269","-.----","-.----","201.57","1196.766","1.951275","-.----","-0.284"
"224.08","1239.665","1.9514","-.----","-1.278","187.42","1254.439","1.951437","-.----","-.----","201.58","1196.861","1.951437","-.----","-0.284"
"224.09","1239.689","1.951569","-.----","-1.278","187.43","1254.527","1.951606","-.----","-.----","201.59","1196.988","1.951606","-.----","-0.284"
"224.1","1239.777","1.951737","-.----","-1.278","187.44","1254.694","1.951775","-.----","-.----","201.6","1197.092","1.951775","-.----","-0.284"
"224.11","1239.943","1.951906","-.----","-1.278","187.45","1254.829","1.951937","-.----","-.----","201.61","1197.187","1.951937","-.----","-0.284"
"224.12","1240.11","1.952075","-.----","-1.278","187.46","1254.853","1.9521","-.----","-.----","201.62","1197.275","1.952106","-.----","-0.284"
"224.13","1240.198","1.952244","-.----","-1.278","187.47","1254.797","1.952269","-.----","-.----","201.63","1197.394","1.952269","-.----","-0.284"
"224.14","1240.222","1.952406","-.----","-1.278","187.48","1254.797","1.952431","-.----","-.----","201.64","1197.553","1.952431","-.----","-0.284"
"224.15","1240.261","1.952575","-.----","-1.278","187.49","1254.908","1.9526","-.----","-.----","201.65","1197.68","1.9526","-.----","-0.284"
"224.16","1240.381","1.952744","-.----","-1.278","187.5","1255.099","1.952762","-.----","-.----","201.66","1197.743","1.952769","-.----","-0.284"
"224.17","1240.508","1.952906","-.----","-1.278","187.51","1255.25","1.952931","-.----","-.----","201.67","1197.759","1.952931","-.----","-0.284"
"224.18","1240.524","1.953075","-.----","-1.278","187.52","1255.274","1.9531","-.----","-.----","201.68","1197.759","1.953106","-.----","-0.284"
"224.19","1240.476","1.953237","-.----","-1.278","187.53","1255.226","1.953269","-.----","-.----","201.69","1197.807","1.953269","-.----","-0.284"
"224.2","1240.46","1.953406","-.----","-1.278","187.54","1255.163","1.953437","-.----","-.----","201.7","1197.863","1.953437","-.----","-0.284"
"224.21","1240.54","1.953569","-.----","-1.278","187.55","1255.226","1.9536","-.----","-.----","201.71","1197.934","1.953606","-.----","-0.284"
"224.22","1240.659","1.953737","-.----","-1.278","187.56","1255.377","1.953769","-.----","-.----","201.72","1197.982","1.953775","-.----","-0.284"
"224.23","1240.81","1.9539","-.----","-1.278","187.57","1255.544","1.953931","-.----","-.----","201.73","1198.022","1.953944","-.----","-0.284"
"224.24","1240.921","1.954069","-.----","-1.278","187.58","1255.695","1.9541","-.----","-.----","201.74","1198.069","1.954112","-.----","-0.284"
"224.25","1240.945","1.954237","-.----","-1.278","187.59","1255.79","1.954269","-.----","-.----","201.75","1198.188","1.954275","-.----","-0.284"
"224.26","1240.937","1.954406","-.----","-1.278","187.6","1255.862","1.954437","-.----","-.----","201.76","1198.355","1.954444","-.----","-0.284"
"224.27","1240.961","1.954569","-.----","-1.278","187.61","1255.918","1.9546","-.----","-.----","201.77","1198.514","1.954612","-.----","-0.284"
"224.28","1241.056","1.954737","-.----","-1.278","187.62","1255.997","1.954769","-.----","-.----","201.78","1198.626","1.954781","-.----","-0.284"
"224.29","1241.223","1.954906","-.----","-1.278","187.63","1256.077","1.954937","-.----","-.----","201.79","1198.721","1.954944","-.----","-0.284"
"224.3","1241.39","1.955075","-.----","-1.278","187.64","1256.164","1.955106","-.----","-.----","201.8","1198.816","1.955106","-.----","-0.284"
"224.31","1241.509","1.955244","-.----","-1.278","187.65","1256.22","1.955275","-.----","-.----","201.81","1198.912","1.955275","-.----","-0.284"
"224.32","1241.557","1.955413","-.----","-1.278","187.66","1256.259","1.955437","-.----","-.----","201.82","1199.023","1.955437","-.----","-0.284"
"224.33","1241.581","1.955581","-.----","-1.278","187.67","1256.267","1.955606","-.----","-.----","201.83","1199.166","1.955606","-.----","-0.284"
"224.34","1241.644","1.955744","-.----","-1.278","187.68","1256.315","1.955769","-.----","-.----","201.84","1199.349","1.955769","-.----","-0.284"
"224.35","1241.763","1.955912","-.----","-1.278","187.69","1256.442","1.955938","-.----","-.----","201.85","1199.524","1.955938","-.----","-0.284"
"224.36","1241.906","1.956081","-.----","-1.278","187.7","1256.617","1.9561","-.----","-.----","201.86","1199.595","1.9561","-.----","-0.284"
"224.37","1242.042","1.95625","-.----","-1.278","187.71","1256.768","1.956269","-.----","-.----","201.87","1199.571","1.956269","-.----","-0.284"
"224.38","1242.153","1.956412","-.----","-1.278","187.72","1256.839","1.956431","-.----","-.----","201.88","1199.547","1.956437","-.----","-0.284"
"224.39","1242.224","1.956581","-.----","-1.278","187.73","1256.847","1.9566","-.----","-.----","201.89","1199.547","1.956606","-.----","-0.284"
"224.4","1242.248","1.95675","-.----","-1.278","187.74","1256.871","1.956769","-.----","-.----","201.9","1199.627","1.956769","-.----","-0.284"
"224.41","1242.248","1.956919","-.----","-1.278","187.75","1256.943","1.956931","-.----","-.----","201.91","1199.73","1.956937","-.----","-0.284"
"224.42","1242.296","1.957075","-.----","-1.278","187.76","1257.078","1.9571","-.----","-.----","201.92","1199.873","1.957106","-.----","-0.284"
